Spot,Mag,Potas,Thor,Uran
71,204,51,78,105
44,204,53,80,105
83,204,44,65,43
134,204,55,59,48
134,204,81,92,93
144,204,64,50,59
44,204,90,98,99
69,204,67,50,62
68,204,85,44,56
136,204,83,49,51
85,204,83,43,55
88,204,67,50,61
119,204,83,49,50
49,204,85,40,57
141,204,83,48,50
102,204,83,46,54
88,204,95,99,100
170,204,74,47,56
236,204,85,46,48
139,204,76,49,50
141,204,81,44,53
115,204,74,48,49
86,204,104,111,110
81,204,90,42,52
40,204,34,57,46
95,204,34,57,44
197,204,74,48,49
119,204,71,61,44
105,204,71,64,43
54,204,41,57,65
64,204,76,54,48
69,204,46,58,67
79,204,44,55,64
73,204,78,45,49
112,204,62,47,40
74,204,34,55,25
108,204,53,68,42
98,204,78,41,55
103,204,81,113,107
98,204,53,44,33
96,204,37,41,27
110,204,64,68,56
78,204,27,41,12
85,204,34,45,32
78,204,76,44,44
76,204,30,35,19
146,204,78,44,46
115,204,76,45,45
69,204,64,44,40
35,204,95,85,88
170,204,83,39,52
40,204,95,43,57
90,205,69,68,127
119,205,71,72,126
103,205,48,67,43
49,205,69,84,114
71,205,64,50,60
119,205,83,50,52
120,205,88,42,58
112,205,88,40,58
90,205,67,50,61
151,205,85,43,57
86,205,67,49,60
130,205,83,50,49
124,205,71,48,58
132,205,85,48,49
161,205,78,48,52
130,205,78,46,53
120,205,88,43,53
156,205,88,42,51
125,205,74,41,54
103,205,74,40,54
141,205,74,40,53
158,205,74,41,51
110,205,74,42,50
120,205,74,44,49
171,205,74,51,47
192,205,51,57,53
110,205,18,61,34
61,205,78,51,49
90,205,44,64,50
76,205,60,57,63
34,205,57,68,57
98,205,57,50,37
90,205,60,77,57
51,205,62,68,49
103,205,55,43,36
136,205,57,41,37
181,205,41,39,39
35,205,34,45,32
49,205,34,45,32
56,205,51,43,46
59,205,64,81,81
96,205,76,42,43
62,205,90,43,67
90,206,67,68,131
59,206,53,84,104
88,206,48,88,101
98,206,41,64,43
79,206,48,90,97
64,206,83,90,92
134,206,67,51,62
125,206,81,51,53
93,206,83,46,56
98,206,88,44,60
124,206,67,50,61
161,206,76,56,48
96,206,69,50,62
166,206,78,54,47
156,206,88,42,60
146,206,78,52,48
156,206,81,48,55
112,206,88,45,53
187,206,88,44,52
136,206,71,44,53
124,206,74,41,55
51,206,39,59,45
59,206,34,60,46
207,206,71,46,48
124,206,71,54,46
125,206,71,63,43
144,206,71,60,45
141,206,81,48,51
74,206,76,44,49
68,206,67,51,64
122,206,55,51,35
79,206,78,43,56
61,206,76,122,111
13,206,30,40,31
183,206,41,47,27
205,206,27,44,27
71,206,41,36,38
151,206,60,41,38
74,206,37,44,31
141,206,62,42,39
113,206,27,41,13
40,206,81,101,93
61,206,78,100,89
44,206,69,84,81
25,206,55,44,44
66,206,92,48,63
98,206,41,37,32
62,206,18,38,26
141,206,88,40,53
86,206,90,42,55
154,207,32,60,44
90,207,37,58,46
69,207,46,80,112
103,207,51,84,103
74,207,48,80,112
61,207,48,89,100
103,207,39,63,43
51,207,55,99,104
56,207,71,78,120
134,207,55,61,48
113,207,60,55,53
144,207,62,53,57
62,207,85,48,58
153,207,88,47,59
108,207,67,50,61
136,207,76,57,49
95,207,88,45,59
153,207,90,43,60
74,207,67,50,61
141,207,81,48,57
127,207,71,49,58
136,207,83,51,49
132,207,76,49,54
120,207,85,48,50
105,207,74,48,53
120,207,71,45,53
44,207,39,51,49
248,207,69,51,46
129,207,71,57,45
56,207,23,58,35
88,207,71,64,43
146,207,76,58,46
95,207,81,46,52
54,207,37,53,26
100,207,69,91,70
64,207,62,96,86
45,207,64,68,51
108,207,53,55,38
187,207,30,38,20
161,207,64,41,40
57,207,90,110,104
139,207,76,44,46
37,207,55,43,40
85,207,16,32,15
96,207,78,39,44
154,207,83,40,51
102,207,9,42,18
74,207,25,41,21
78,208,53,79,109
64,208,51,79,106
78,208,48,88,100
66,208,48,87,100
76,208,67,66,124
93,208,48,68,42
56,208,37,64,52
0,208,44,67,49
79,208,39,64,52
188,208,48,67,49
115,208,44,65,52
62,208,64,52,59
85,208,67,52,60
103,208,83,52,56
91,208,76,57,51
103,208,88,48,60
71,208,67,50,62
180,208,71,61,46
115,208,85,49,58
136,208,76,55,48
78,208,85,99,97
69,208,83,48,52
195,208,76,50,54
141,208,71,44,49
110,208,71,45,46
156,208,71,46,44
79,208,30,58,44
139,208,71,48,44
137,208,71,51,45
51,208,55,59,59
139,208,71,59,45
93,208,71,63,44
204,208,76,55,48
79,208,57,56,65
110,208,55,55,65
71,208,71,45,45
88,208,60,62,61
105,208,69,89,63
61,208,76,45,56
83,208,53,50,34
49,208,55,68,43
61,208,76,123,128
69,208,41,47,31
100,208,37,40,24
115,208,64,68,55
139,208,64,66,50
54,208,67,41,41
85,208,27,42,12
176,208,78,42,46
69,208,18,28,17
42,208,55,43,41
69,208,76,42,44
40,208,81,78,71
81,208,81,55,63
45,208,78,81,84
49,208,41,36,29
88,208,92,46,58
73,208,44,34,30
59,208,30,38,24
88,209,46,80,113
168,209,39,62,44
83,209,51,80,111
52,209,51,99,100
85,209,46,69,42
185,209,55,62,47
44,209,41,66,50
149,209,69,88,98
183,209,51,66,49
115,209,51,64,51
134,209,53,66,50
153,209,55,64,51
151,209,83,89,92
90,209,76,56,54
113,209,67,50,61
98,209,67,50,62
144,209,71,61,47
141,209,88,50,59
27,209,78,117,98
129,209,67,51,61
134,209,67,54,58
144,209,71,52,53
168,209,78,52,50
180,209,76,52,55
115,209,71,40,55
86,209,37,57,47
88,209,71,41,53
69,209,37,52,48
132,209,71,48,44
105,209,16,64,34
129,209,71,52,46
103,209,81,53,50
18,209,81,46,52
61,209,46,66,46
78,209,67,47,42
59,209,76,47,58
51,209,37,50,27
100,209,53,49,33
98,209,55,46,33
188,209,25,42,26
71,209,83,40,46
103,209,44,48,32
86,209,64,68,53
86,209,74,44,34
86,209,44,37,41
79,209,69,42,41
100,209,71,43,42
156,209,46,42,40
47,209,60,74,81
176,209,78,39,45
181,209,83,40,50
76,210,74,64,152
180,210,37,56,47
103,210,53,78,106
64,210,39,61,44
105,210,46,63,102
151,210,51,62,109
113,210,62,65,118
81,210,55,94,104
119,210,53,64,46
86,210,39,62,54
95,210,44,61,54
93,210,57,57,53
151,210,60,56,55
102,210,62,54,57
85,210,64,54,58
105,210,81,53,58
125,210,81,52,58
119,210,83,50,58
137,210,55,66,50
125,210,60,62,51
107,210,88,51,59
79,210,71,61,48
187,210,88,51,59
27,210,81,108,98
37,210,67,51,61
110,210,67,56,58
69,210,76,112,97
171,210,71,55,53
115,210,71,56,50
73,210,78,54,55
108,210,76,103,96
127,210,69,41,57
86,210,71,41,57
166,210,69,50,44
146,210,71,54,46
156,210,67,63,43
90,210,74,61,45
57,210,60,76,59
40,210,67,95,78
110,210,55,45,33
59,210,90,124,138
103,210,37,39,24
110,210,39,40,38
105,210,74,43,43
56,210,78,98,85
78,210,30,40,17
170,210,41,40,40
105,210,78,43,46
56,210,27,35,20
154,210,81,40,47
74,210,99,80,88
17,210,32,25,32
113,210,85,40,52
85,211,55,86,102
98,211,46,69,42
23,211,34,63,54
88,211,51,68,45
170,211,53,69,44
45,211,46,62,53
163,211,55,69,45
134,211,51,62,53
125,211,57,69,46
108,211,78,56,56
125,211,60,68,49
85,211,64,54,58
76,211,55,63,56
93,211,62,62,53
124,211,62,62,51
108,211,64,54,58
129,211,71,61,49
103,211,88,54,59
142,211,69,59,49
56,211,81,56,55
79,211,69,42,57
141,211,71,49,42
139,211,71,50,41
85,211,37,57,46
95,211,18,65,38
147,211,69,50,46
74,211,13,65,33
79,211,18,61,33
113,211,69,57,46
54,211,25,58,36
161,211,69,64,44
231,211,76,60,46
119,211,81,51,50
103,211,78,44,51
57,211,60,59,63
56,211,62,55,64
71,211,60,69,60
57,211,74,49,59
83,211,62,49,40
68,211,55,69,43
30,211,57,45,36
100,211,39,40,27
8,211,57,44,37
74,211,39,45,35
110,211,62,62,45
68,211,95,114,113
81,211,39,41,37
124,211,37,42,37
119,211,48,43,46
64,211,90,43,65
93,211,90,47,60
119,211,90,42,54
108,212,41,82,118
81,212,37,61,45
98,212,41,82,118
139,212,48,68,100
68,212,53,81,109
74,212,57,63,114
113,212,44,67,42
108,212,39,65,51
156,212,46,68,46
96,212,60,58,54
130,212,64,56,56
103,212,81,52,60
85,212,81,52,60
54,212,81,54,58
171,212,55,62,52
119,212,85,54,57
85,212,60,61,52
113,212,83,88,92
103,212,69,62,50
175,212,55,63,57
129,212,62,62,54
102,212,64,61,50
125,212,64,55,58
90,212,64,61,50
90,212,64,57,57
129,212,64,61,49
127,212,81,57,56
37,212,69,58,54
39,212,64,65,64
64,212,67,64,60
34,212,67,70,66
56,212,67,66,66
66,212,64,64,64
56,212,62,62,60
159,212,71,50,56
69,212,67,72,67
42,212,67,67,68
59,212,62,63,67
59,212,57,61,66
147,212,71,46,57
105,212,69,44,51
161,212,71,46,46
119,212,71,51,40
161,212,71,50,42
86,212,41,64,66
103,212,39,59,64
69,212,48,57,66
107,212,46,67,43
85,212,60,51,38
66,212,37,47,28
51,212,85,104,109
158,212,76,106,104
188,212,71,103,98
40,212,78,43,41
64,212,37,46,30
117,212,48,51,35
98,212,60,45,37
45,212,95,123,128
85,212,85,102,97
61,212,18,29,14
105,212,76,39,45
56,212,11,32,13
56,212,71,75,63
98,212,81,51,63
76,212,32,34,33
159,212,85,41,52
161,213,39,54,49
113,213,46,80,115
78,213,51,79,109
88,213,48,88,99
90,213,41,81,117
74,213,48,88,100
54,213,48,92,95
100,213,53,64,45
91,213,34,61,55
88,213,57,59,51
105,213,57,57,54
105,213,81,53,61
108,213,64,56,56
108,213,74,58,54
90,213,64,56,56
93,213,85,56,57
102,213,48,67,57
108,213,62,60,51
115,213,64,57,57
103,213,69,61,50
183,213,51,64,62
125,213,64,60,51
95,213,85,97,97
141,213,64,58,57
112,213,81,58,55
161,213,48,66,64
93,213,57,64,59
66,213,67,62,54
105,213,67,61,51
170,213,69,60,54
163,213,51,67,66
176,213,60,65,61
79,213,67,63,56
85,213,69,61,52
147,213,69,61,51
134,213,55,67,67
47,213,62,65,63
52,213,69,64,57
74,213,71,62,54
56,213,69,62,54
51,213,57,69,68
61,213,67,63,57
78,213,64,63,57
56,213,74,55,55
49,213,57,63,60
69,213,53,62,65
149,213,69,41,56
166,213,48,58,54
90,213,69,50,47
197,213,69,60,46
79,213,69,63,44
117,213,76,59,47
83,213,76,46,48
125,213,64,100,91
95,213,57,67,44
151,213,25,45,27
122,213,64,66,50
136,213,60,44,38
90,213,76,43,44
52,213,46,42,42
74,213,76,42,46
119,213,76,41,45
56,213,27,37,29
88,213,30,30,31
119,213,81,40,49
59,213,41,37,29
119,214,41,83,118
119,214,39,57,47
79,214,41,66,43
44,214,41,58,55
105,214,46,59,54
103,214,57,58,54
100,214,48,60,54
100,214,60,58,55
120,214,81,53,63
119,214,78,53,63
105,214,78,53,63
120,214,76,57,59
185,214,51,74,42
175,214,55,60,52
79,214,76,57,56
146,214,83,57,55
134,214,55,73,45
113,214,51,69,52
90,214,69,62,50
100,214,81,60,55
59,214,69,60,53
115,214,67,60,51
51,214,74,59,53
64,214,67,76,71
95,214,69,41,59
149,214,71,50,44
139,214,71,50,48
141,214,67,64,44
83,214,27,58,35
164,214,81,49,51
71,214,57,59,65
151,214,55,58,65
44,214,62,64,63
35,214,71,50,61
164,214,69,86,67
93,214,69,92,71
54,214,57,50,37
40,214,41,36,39
120,214,62,43,38
74,214,64,42,40
125,214,48,43,45
107,214,76,38,44
28,214,57,78,77
51,214,83,46,63
74,214,41,32,32
110,215,53,80,107
93,215,53,80,104
54,215,60,69,111
57,215,46,81,116
59,215,41,62,43
95,215,48,87,100
90,215,48,67,44
71,215,51,66,44
17,215,27,64,57
112,215,41,66,49
130,215,57,60,50
98,215,76,56,61
110,215,78,54,65
219,215,51,73,42
112,215,76,57,60
86,215,62,59,54
141,215,57,61,52
86,215,64,58,54
71,215,69,62,51
69,215,83,59,55
146,215,60,60,53
85,215,64,58,55
64,215,62,63,53
18,215,67,62,52
15,215,74,62,52
69,215,62,74,71
52,215,67,73,69
68,215,67,68,70
90,215,69,41,62
139,215,67,41,60
124,215,71,50,42
49,215,34,57,44
83,215,71,53,40
166,215,69,50,45
66,215,13,64,32
161,215,69,55,47
190,215,69,65,44
95,215,37,54,34
107,215,39,55,31
61,215,71,48,46
56,215,57,49,36
110,215,83,41,48
52,215,62,66,46
120,215,39,42,29
49,215,32,38,32
146,215,53,56,39
141,215,64,66,49
161,215,67,41,40
56,215,74,92,83
117,215,78,39,45
141,215,78,39,47
149,215,83,40,50
69,215,88,43,55
56,215,23,40,20
124,216,39,54,49
166,216,39,61,44
51,216,27,62,59
156,216,55,61,49
115,216,37,60,56
100,216,57,58,53
34,216,51,70,43
86,216,64,86,90
141,216,60,60,53
125,216,76,55,66
78,216,74,58,64
124,216,81,61,55
103,216,71,60,54
139,216,62,63,52
76,216,67,62,52
113,216,81,61,54
161,216,60,59,52
134,216,64,59,51
47,216,76,63,51
95,216,55,72,72
125,216,67,45,61
56,216,60,62,71
51,216,55,59,71
54,216,48,60,70
170,216,71,48,46
124,216,71,52,41
6,216,41,58,50
90,216,23,64,40
40,216,16,63,31
159,216,67,59,47
54,216,46,56,69
102,216,67,65,44
90,216,30,55,36
39,216,34,56,35
47,216,37,54,35
18,216,76,58,48
66,216,62,76,62
100,216,48,68,42
45,216,62,97,85
102,216,85,108,107
112,216,39,43,30
61,216,57,48,36
96,216,39,47,33
98,216,44,49,33
93,216,64,66,47
105,216,30,46,29
98,216,37,39,25
130,216,34,39,22
98,216,30,41,15
108,216,27,37,16
142,216,69,41,40
103,216,27,43,13
125,216,44,41,45
112,216,78,43,46
61,216,25,34,19
56,216,69,70,59
129,216,83,40,51
79,217,37,86,119
134,217,39,61,45
71,217,55,82,109
98,217,48,67,44
56,217,55,100,104
62,217,34,65,53
98,217,57,58,53
79,217,57,59,54
83,217,74,57,63
125,217,78,56,67
81,217,74,56,69
110,217,69,60,57
79,217,74,61,59
108,217,60,61,53
66,217,71,60,55
163,217,60,61,52
105,217,83,61,53
90,217,64,60,53
95,217,67,62,51
52,217,78,65,51
88,217,64,60,52
103,217,67,61,54
64,217,51,69,73
95,217,64,62,56
79,217,60,63,58
40,217,69,55,56
71,217,55,65,62
56,217,67,51,59
102,217,53,65,66
45,217,64,77,71
90,217,92,98,100
113,217,97,106,106
54,217,99,117,109
125,217,67,42,55
59,217,46,61,47
88,217,69,45,51
219,217,74,51,42
125,217,69,50,48
59,217,62,63,66
73,217,53,58,65
69,217,81,49,50
62,217,62,70,63
83,217,39,54,31
88,217,67,50,43
79,217,60,47,36
120,217,60,62,44
130,217,69,44,30
59,217,41,46,38
88,217,32,43,20
73,217,71,42,42
85,217,76,40,45
59,217,62,77,80
132,217,76,39,44
35,217,90,82,85
107,217,6,31,13
88,217,85,42,64
125,217,88,43,61
105,217,37,32,28
96,217,16,41,18
129,218,41,51,51
22,218,69,65,130
98,218,34,84,121
83,218,39,58,47
107,218,46,66,44
62,218,55,88,101
151,218,55,62,48
93,218,55,61,49
139,218,64,82,103
105,218,74,62,64
119,218,74,61,67
62,218,53,66,45
113,218,69,61,57
71,218,69,60,66
102,218,67,62,51
40,218,67,63,51
151,218,64,63,52
125,218,81,63,53
35,218,78,66,51
39,218,41,68,73
35,218,69,60,52
73,218,67,42,59
66,218,39,58,51
59,218,39,55,50
51,218,46,57,53
108,218,71,51,44
144,218,71,50,50
81,218,67,62,47
132,218,69,66,44
35,218,64,54,61
57,218,64,51,42
59,218,69,95,78
61,218,81,117,109
78,218,81,42,48
173,218,39,42,29
95,218,41,48,30
100,218,62,46,37
39,218,62,46,38
134,218,41,45,35
232,218,44,37,41
103,218,30,39,18
79,218,39,40,41
66,218,76,43,46
88,218,37,36,32
93,219,53,81,106
79,219,32,83,122
20,219,48,88,99
83,219,48,80,114
47,219,48,82,99
95,219,44,63,44
107,219,51,62,48
90,219,53,101,100
66,219,55,94,104
129,219,53,62,47
176,219,57,58,52
28,219,32,60,59
158,219,57,58,52
62,219,69,70,62
119,219,57,57,54
103,219,67,65,58
88,219,74,61,69
119,219,60,57,55
124,219,57,62,50
79,219,67,64,52
51,219,78,64,54
76,219,81,65,52
93,219,62,62,51
98,219,64,63,51
45,219,81,67,51
154,219,81,87,92
95,219,39,66,71
83,219,71,63,50
98,219,64,77,77
30,219,48,64,70
139,219,67,42,61
105,219,67,41,61
54,219,37,66,46
125,219,71,49,46
190,219,69,54,49
85,219,62,69,44
79,219,78,57,48
51,219,78,48,50
98,219,48,68,42
79,219,78,43,49
98,219,48,53,35
81,219,37,45,32
112,219,62,45,39
100,219,51,45,31
120,219,74,43,43
76,219,74,38,43
56,219,83,81,83
154,219,78,38,45
149,219,83,41,57
25,219,39,27,33
129,220,41,55,48
95,220,41,61,44
83,220,48,80,98
64,220,69,64,115
187,220,55,57,52
95,220,67,65,118
209,220,55,57,52
122,220,57,55,54
66,220,60,81,54
100,220,62,81,58
66,220,39,66,52
119,220,57,56,54
74,220,64,71,56
37,220,71,69,67
68,220,46,65,48
119,220,48,55,56
79,220,62,65,52
85,220,71,63,61
151,220,53,55,55
153,220,57,56,54
183,220,60,63,50
54,220,62,64,48
146,220,57,58,53
129,220,81,66,52
88,220,60,60,53
79,220,83,68,51
146,220,48,66,62
146,220,46,65,67
30,220,67,69,48
83,220,69,69,47
102,220,67,44,62
156,220,69,48,49
68,220,37,68,47
198,220,71,50,45
66,220,74,51,44
110,220,74,51,44
136,220,13,63,31
115,220,69,57,48
69,220,64,66,45
78,220,67,68,69
96,220,39,53,30
61,220,64,51,41
100,220,78,44,50
30,220,25,39,29
61,220,39,46,39
100,220,41,46,39
180,220,62,45,39
105,220,30,40,9
98,220,71,43,46
61,220,69,86,80
54,220,64,83,78
105,220,27,25,23
57,220,13,27,14
100,220,76,38,43
129,220,78,38,46
170,220,81,39,50
69,220,48,29,41
61,221,39,86,115
130,221,41,59,45
105,221,51,82,100
105,221,48,60,47
100,221,67,62,110
124,221,53,56,52
71,221,55,52,54
154,221,51,69,49
141,221,55,79,48
156,221,55,87,48
183,221,48,96,49
76,221,57,53,54
176,221,55,76,47
166,221,55,81,49
98,221,53,91,49
93,221,57,92,52
61,221,25,64,58
56,221,27,62,60
96,221,69,70,116
93,221,69,79,63
100,221,74,68,70
130,221,41,55,58
76,221,60,57,54
88,221,62,68,52
90,221,71,63,68
105,221,57,63,49
132,221,60,66,47
204,221,51,69,46
197,221,64,84,85
69,221,60,65,48
180,221,51,71,47
144,221,51,70,52
141,221,51,67,57
142,221,60,59,53
125,221,62,59,54
59,221,69,69,50
95,221,62,59,54
61,221,78,107,94
59,221,74,114,92
61,221,67,54,56
66,221,60,77,77
47,221,67,49,59
59,221,41,65,45
119,221,64,43,56
105,221,67,45,52
149,221,74,50,45
59,221,60,58,62
139,221,71,48,50
103,221,18,61,33
86,221,69,67,45
98,221,41,61,60
81,221,76,49,49
134,221,71,86,70
85,221,78,44,52
103,221,51,68,41
37,221,78,120,120
61,221,39,47,33
100,221,53,58,38
90,221,60,62,43
115,221,60,43,29
95,221,62,44,40
66,221,88,105,97
151,221,62,42,40
103,221,76,39,44
40,221,53,75,76
27,221,74,61,61
45,221,83,41,61
66,222,37,88,115
91,222,48,83,116
100,222,41,53,50
93,222,32,89,118
95,222,48,88,98
130,222,39,58,46
110,222,34,82,121
93,222,46,66,94
110,222,51,61,98
78,222,53,52,55
69,222,51,94,93
98,222,55,52,53
124,222,53,55,52
151,222,51,62,51
120,222,55,53,53
136,222,55,57,52
39,222,27,62,60
96,222,57,55,53
193,222,60,76,50
56,222,69,75,110
81,222,57,56,54
74,222,62,71,52
105,222,69,66,64
74,222,76,67,55
69,222,57,65,48
93,222,78,67,51
122,222,81,68,52
71,222,78,70,51
68,222,71,70,52
110,222,64,61,55
95,222,62,61,56
30,222,64,59,54
91,222,83,97,95
61,222,67,79,77
103,222,64,43,59
108,222,74,49,48
141,222,55,61,66
151,222,71,49,51
125,222,67,61,48
47,222,60,73,43
42,222,64,77,64
45,222,71,93,72
64,222,78,46,54
76,222,67,101,91
69,222,64,49,41
122,222,71,103,97
108,222,39,40,28
105,222,34,37,22
125,222,27,39,10
100,222,62,42,40
56,222,76,96,87
136,222,39,39,41
142,222,44,42,46
64,222,74,40,46
66,222,20,34,18
59,222,27,37,29
56,222,6,32,12
66,222,34,35,33
51,222,32,37,27
30,222,37,32,30
134,223,44,49,52
112,223,51,80,114
115,223,69,64,149
103,223,60,60,104
85,223,48,59,47
113,223,64,61,107
129,223,53,55,52
103,223,53,51,54
159,223,51,70,53
110,223,55,80,53
136,223,53,89,54
139,223,46,96,55
154,223,44,99,54
176,223,53,62,49
141,223,51,69,48
95,223,62,91,58
45,223,25,66,56
85,223,55,58,51
156,223,55,72,48
91,223,74,77,68
54,223,34,56,59
96,223,71,68,70
113,223,57,62,50
102,223,60,68,47
95,223,53,67,47
96,223,57,66,46
59,223,71,70,54
204,223,62,69,48
161,223,62,63,52
56,223,60,62,58
57,223,57,65,61
105,223,64,41,60
103,223,67,41,60
78,223,44,66,49
44,223,34,57,46
120,223,69,52,50
66,223,60,71,44
51,223,60,63,66
108,223,55,61,65
120,223,76,56,49
85,223,74,49,48
88,223,88,102,110
45,223,53,68,41
66,223,81,104,105
66,223,62,49,40
125,223,57,64,42
98,223,76,44,41
98,223,27,44,26
11,223,37,35,36
74,223,25,36,14
79,223,64,42,40
178,223,41,41,45
119,223,74,43,48
100,223,83,77,75
113,223,74,38,44
74,223,13,26,15
119,223,76,37,44
85,224,41,57,48
175,224,53,69,95
107,224,44,58,46
117,224,53,52,55
85,224,55,84,108
136,224,51,55,54
178,224,51,61,53
120,224,44,100,61
83,224,53,98,60
136,224,53,63,49
117,224,57,61,51
142,224,60,68,48
125,224,74,69,58
86,224,55,66,47
64,224,62,70,53
95,224,62,69,50
51,224,55,74,78
112,224,71,106,93
136,224,53,67,63
88,224,64,43,60
44,224,37,66,47
79,224,39,67,48
127,224,27,64,41
105,224,69,48,49
61,224,69,74,70
34,224,57,58,64
40,224,78,47,55
100,224,39,52,30
37,224,67,97,85
113,224,39,50,35
159,224,25,47,32
95,224,74,45,35
255,224,41,36,39
79,224,27,41,8
51,224,78,95,85
59,224,64,43,41
136,224,74,40,46
52,224,76,55,61
105,224,74,38,47
45,224,81,41,57
71,224,11,28,15
68,224,27,36,22
71,224,23,39,19
45,225,53,84,104
136,225,41,54,49
90,225,27,86,123
129,225,41,58,46
91,225,48,54,50
49,225,55,80,113
98,225,46,79,96
83,225,51,86,100
79,225,67,85,64
136,225,55,68,48
108,225,71,74,69
35,225,44,64,52
147,225,57,70,49
115,225,71,69,68
45,225,55,65,48
125,225,57,69,46
90,225,81,71,51
136,225,78,70,51
124,225,81,70,52
85,225,69,83,84
64,225,74,71,55
71,225,64,71,56
61,225,62,70,54
32,225,81,95,94
62,225,64,53,58
3,225,71,101,93
64,225,64,48,59
100,225,51,68,67
103,225,67,44,56
105,225,69,45,55
238,225,69,49,51
241,225,71,50,50
136,225,74,50,50
81,225,16,67,35
168,225,71,48,50
98,225,41,61,65
90,225,67,55,50
192,225,64,65,47
76,225,53,60,65
115,225,67,67,45
95,225,74,54,50
66,225,71,50,47
61,225,55,66,40
102,225,55,65,41
79,225,64,48,39
85,225,39,49,35
56,225,81,121,133
193,225,41,37,41
83,225,27,41,16
61,225,67,43,42
166,225,74,41,48
130,225,74,38,46
34,225,67,78,80
52,225,78,40,53
122,225,16,39,16
45,226,37,90,114
132,226,48,80,111
69,226,64,66,109
91,226,39,82,119
161,226,51,51,55
40,226,51,94,66
79,226,51,100,66
64,226,27,62,61
45,226,27,59,62
66,226,30,59,62
127,226,55,65,48
90,226,55,68,48
59,226,55,66,47
44,226,55,68,46
96,226,57,61,56
64,226,44,72,79
30,226,60,58,57
79,226,64,45,59
105,226,64,44,57
170,226,71,50,50
119,226,69,48,51
61,226,13,63,32
115,226,20,60,33
54,226,64,69,69
44,226,69,96,79
113,226,46,55,37
73,226,53,59,38
100,226,64,48,39
90,226,39,46,35
66,226,76,96,89
171,226,41,38,41
124,226,44,40,44
85,226,69,43,44
93,226,69,44,48
187,226,71,41,49
61,226,78,50,60
56,226,88,79,83
66,226,27,24,30
78,226,44,29,31
103,226,11,31,15
129,227,41,51,50
112,227,39,58,47
71,227,51,83,100
129,227,44,55,49
120,227,48,52,54
105,227,51,55,55
149,227,51,62,57
79,227,53,87,62
28,227,48,99,72
71,227,55,89,99
74,227,64,91,67
66,227,27,64,60
51,227,37,65,55
64,227,74,72,64
151,227,46,53,59
108,227,78,72,55
110,227,51,51,58
105,227,57,52,56
129,227,57,54,56
59,227,74,71,56
136,227,57,56,55
79,227,64,72,58
81,227,57,58,54
105,227,60,58,55
54,227,60,58,55
74,227,55,68,58
30,227,55,67,56
132,227,55,65,55
113,227,55,66,62
64,227,53,67,65
61,227,51,70,68
56,227,55,71,71
76,227,62,42,60
125,227,62,43,59
61,227,97,113,108
95,227,18,68,38
125,227,71,48,50
74,227,16,66,35
110,227,67,59,49
76,227,57,76,43
110,227,57,76,42
49,227,74,86,71
20,227,71,51,58
105,227,74,52,51
66,227,85,106,108
13,227,44,51,35
105,227,64,48,39
108,227,34,38,20
69,227,30,36,21
42,227,76,74,66
64,227,13,34,17
51,227,74,39,50
85,227,81,41,60
115,227,78,45,60
79,227,9,34,14
66,228,41,47,52
47,228,32,89,119
54,228,48,88,99
107,228,39,57,48
103,228,51,70,57
69,228,53,79,60
119,228,71,80,69
120,228,71,72,71
93,228,55,63,50
136,228,83,72,53
98,228,83,71,54
61,228,57,69,62
66,228,57,69,59
35,228,60,59,56
91,228,81,86,91
73,228,60,60,56
141,228,60,62,58
141,228,57,64,60
59,228,55,69,67
25,228,64,47,61
79,228,71,80,85
71,228,64,44,60
79,228,46,69,70
113,228,71,47,51
91,228,69,49,51
61,228,23,59,32
129,228,62,70,47
45,228,27,56,32
95,228,30,54,33
79,228,37,53,32
61,228,39,51,30
56,228,71,50,47
62,228,92,124,126
56,228,64,47,39
40,228,92,109,101
